Listing_Id,Listing_Name,Property_type,Room_type,Bed_type,Min_nights,Max_nights,Accomodates,Total_bedrooms,Total_beds,Availability_365,Price,Extra_people,Guests_included,Total_reviews,Review_scores,Amenities,Host_id,Host_name,Country,Longitude,Latitude,Neighbourhood,Listing_count
31687084,Private room for solo travellers,Apartment,Private room,Real Bed,2,1125,1,1.0,1.0,364,179.0,0.0,1.0,0,95,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Elevator, Heating, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Host greets you",12153103,Lindsay,Turkey,29.01716,41.09239,Fatih,7
31693770,2 chambre appartement a louer downtown,Loft,Entire home/apt,Real Bed,1,1125,4,2.0,2.0,179,301.0,40.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Pets allowed, Gym, Breakfast, Heating, Suitable for events, Washer, Dryer, Smoke detector, Essentials, Shampoo, Laptop friendly workspace, Private entrance, Hot water",237678193,Papy,Canada,-73.56128,45.52468,Not Available,3
31696863,Dee Why Home with a View,Apartment,Entire home/apt,Real Bed,2,1125,7,2.0,4.0,359,266.0,0.0,1.0,5,100,"TV, Wifi, Kitchen, Free parking on premises, Smoking allowed, Elevator, Heating, Washer, Smoke detector, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Private entrance, Bathtub, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Wide clearance to shower, toilet, Step-free access, Beachfront",235596137,Gunsen,Australia,151.29413,-33.7513,Not Available,1
3170717,Cozy room with a private bathroom!,House,Private room,Real Bed,7,180,1,1.0,1.0,358,50.0,0.0,1.0,2,100,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Breakfast, Pets live on this property, Dog(s), Heating, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Hot water, Host greets you",16067856,Ayca,Canada,-73.89066,45.42057,Beaconsfield,2
31708004,"HL408(Fourfold RM)Mong Kok MTR STATION,FREE WI-FI",Hostel,Private room,Real Bed,1,1125,4,1.0,2.0,353,534.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Smoking allowed, Pets allowed, Elevator, Suitable for events, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hair dryer",24215902,Sam,Hong Kong,114.17075,22.31436,Tsim Sha Tsui,51
31728040,OPORTO GUEST Luxury Apartments 2,Apartment,Entire home/apt,Real Bed,2,1125,4,1.0,2.0,362,75.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance",49819978,Oporto Guest,Portugal,-8.60728,41.16147,Not Available,34
3173305,Bedroom next to the subway station Flamengo,Apartment,Entire home/apt,Real Bed,2,90,2,1.0,1.0,0,138.0,75.0,2.0,1,100,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Smoke detector, Safety card, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50",16092144,Vânia,Brazil,-43.178146199799464,-22.936829208830687,Flamengo,1
31742674,Stay at the Country Residence,Serviced apartment,Entire home/apt,Real Bed,1,11,4,2.0,3.0,17,500.0,50.0,3.0,0,95,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Gym, Elevator, Hot tub, Washer, Dryer, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Stove, Single level home, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Beachfront",18896247,Jorge,Brazil,-43.213774236301724,-22.985618348594446,Copacabana,9
31761679,CASA DA CORUJA,House,Entire home/apt,Real Bed,3,10,7,2.0,5.0,89,172.0,150.0,1.0,0,95,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Essentials, Lock on bedroom door, Hangers, Iron, Private entrance, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Refrigerator, Dishes and silverware, Oven, Stove, Single level home, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access, Wide entryway, Host greets you",111564321,Sandra Mara,Brazil,-43.595116683044736,-22.901330765550266,Not Available,1
31764157,Sheung Wan Room in Flat Share(Sw21e),Apartment,Shared room,Real Bed,29,1125,1,1.0,1.0,365,173.0,0.0,1.0,0,95,"Wifi, Air conditioning, Kitchen, Iron",97240131,Jov,Hong Kong,114.15162,22.28611,Kennedy Town,229
3177173,Hennessy Cozy washer Wifi MTR #SA,Apartment,Entire home/apt,Real Bed,7,365,2,0.0,1.0,340,801.0,392.0,2.0,24,93,"TV, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Heating, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50",16111024,Celine,Hong Kong,114.17423,22.27634,Wan Chai,4
31771741,Sharing apartment,Apartment,Shared room,Real Bed,1,1125,10,1.0,1.0,364,58.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Elevator, Heating, Washer, Dryer, Essentials, Iron, Hot water",238095173,Said,Turkey,28.8516,40.9943,Not Available,1
31772760,luxury apartment 02 in Taksim,Serviced apartment,Entire home/apt,Real Bed,1,1125,4,1.0,4.0,311,601.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Gym, Elevator, Heating, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Microwave, Coffee maker, Refrigerator, Dishwasher, Oven, Stove, Long term stays allowed",237984645,Leylak Suite,Turkey,28.98422,41.04185,Taksim,5
31773624,3+1 evimiz metrobüse 10 dakika yürüme mesafesi,Apartment,Private room,Real Bed,1,7,2,1.0,2.0,89,100.0,0.0,1.0,0,95,"TV, Wifi, Kitchen, Smoking allowed, Pets allowed, Heating, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Private living room",238207407,Murat,Turkey,28.69462,41.01049,Not Available,1
31775003,Cozy Apartment on Sortidor Square,Apartment,Entire home/apt,Real Bed,3,548,4,2.0,3.0,49,96.0,20.0,2.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private entrance, Hot water, Bed linens, Coffee maker, Refrigerator, Dishwasher, Cooking basics, Oven, Patio or balcony, Other",1013855,Alex,Spain,2.16248,41.37143,Vila de Gràcia,14
31776214,(Brand new) Fully equiped 3bedrooms Apartment,Apartment,Entire home/apt,Real Bed,3,1125,4,3.0,2.0,178,511.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",153246807,Brummie Luxury Real Estate,Brazil,-43.19135498589402,-22.980414061629297,Leme,7
31778909,Great location sweet home Atatürk airport 5 minute,Apartment,Entire home/apt,Real Bed,1,30,3,2.0,2.0,0,163.0,0.0,1.0,0,95,"TV, Wifi, Kitchen, Smoking allowed, Heating, Dryer, Essentials, Shampoo, Hangers",238238656,Müjde,Turkey,28.88172,40.97801,Not Available,1
31794372,2 Suítes em Ipanema - Carnaval,Guest suite,Private room,Real Bed,4,10,4,2.0,2.0,325,1201.0,0.0,1.0,0,95,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Elevator, Washer, Essentials, Lock on bedroom door, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens",226068415,Julia,Brazil,-43.19491003294829,-22.98679889511544,Ipanema,3
31800265,香港民宿,Bed and breakfast,Private room,Real Bed,1,10,5,2.0,5.0,365,173.0,0.0,1.0,0,95,"Wifi, Air conditioning, Washer, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Hot water",228974654,鑫雲,Hong Kong,114.17066,22.31225,Mong Kok,3
318028,Green Flash Guest House / Ohana,Guest suite,Entire home/apt,Real Bed,3,60,2,1.0,1.0,356,89.0,0.0,2.0,48,97,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises, Family/kid friendly, Washer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, Private living room, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Single level home, BBQ grill, Garden or backyard, Beach essentials, Luggage dropoff allowed, Long term stays allowed, Step-free access, Flat path to front door, Well-lit path to entrance, Step-free access, Accessible-height bed, Step-free access, Accessible-height toilet, Step-free access, Other",1626797,Jean,United States,-155.6971,20.02342,Island of Hawaiʻi,1
31804891,Manly Harbour View,Apartment,Entire home/apt,Real Bed,2,1125,6,3.0,4.0,357,399.0,0.0,5.0,1,80,"TV, Wifi, Pool, Kitchen, Free parking on premises, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private entrance",234014088,Robert,Australia,151.28526,-33.80705,Manly,1
31804969,Large apt in the heart of downtown,Apartment,Entire home/apt,Real Bed,2,4,2,1.0,1.0,0,85.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Gym, Elevator, Heating, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",7044002,Karine,Canada,-73.58366,45.49229,Downtown Montreal,1
31806673,Causeway Bay Room(C1b),Apartment,Shared room,Real Bed,29,1125,1,1.0,1.0,365,188.0,0.0,1.0,0,95,"Wifi, Air conditioning, Kitchen, Iron",97240131,Jov,Hong Kong,114.18432,22.277,Kennedy Town,229
31808341,Quarto confortável e aconchegante para  férias!,Apartment,Shared room,Real Bed,1,7,1,1.0,3.0,362,78.0,0.0,1.0,0,95,"TV, Wifi, Kitchen, Smoking allowed, Essentials, Iron, Host greets you",238382238,Emanuel,Brazil,-43.206200975012464,-22.915819208930998,Estacio,3
31810829,mountain pied-a-terre in the heart of Hong Kong,Apartment,Entire home/apt,Real Bed,1,31,3,1.0,1.0,0,714.0,200.0,2.0,1,80,"Wifi, Air conditioning, Kitchen, Smoking allowed, Breakfast, Heating, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance",238407746,Francis,Hong Kong,114.15591,22.27391,The Peak,1
31812431,Nice room available in central(ml9b),Apartment,Private room,Real Bed,29,1125,1,0.0,1.0,365,283.0,0.0,1.0,0,95,"Wifi, Air conditioning, Kitchen",4584648,Ivy,Hong Kong,114.15659,22.28146,Sheung Wan,47
31819664,"new, cosy, closed to metro station, boat piere,",Apartment,Entire home/apt,Real Bed,2,1125,4,2.0,3.0,166,237.0,50.0,1.0,1,100,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Heating, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Hot water, Bed linens, Extra pillows and blankets, Long term stays allowed, Cleaning before checkout, Host greets you",55708220,Esin,Turkey,29.09252,40.96464,Kadıköy,1
31827679,¤¤Barrio Gótico de Barcelona,Apartment,Entire home/apt,Real Bed,2,1000,4,1.0,3.0,244,39.0,10.0,2.0,1,80,"Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Smoking allowed, Pets allowed, Indoor fireplace, Heating, Family/kid friendly, Suitable for events, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Private entrance, Outlet covers, Window guards, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Patio or balcony, Beach essentials, Long term stays allowed, Wide doorway, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Wide clearance to shower, toilet, Wide entryway, Host greets you, Waterfront, Handheld shower head, Paid parking on premises, Fixed grab bars for shower, Roll-in shower",2346691,M,Spain,2.17647,41.3811,El Gòtic,10
31840261,"chic& NEW,24 hr security 1min to CAUSEWAY BAY mtr",Apartment,Entire home/apt,Real Bed,1,1125,6,1.0,3.0,314,848.0,0.0,1.0,11,91,"Air conditioning, Kitchen, Elevator, Washer, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Private entrance, Host greets you",12406311,Bella,Hong Kong,114.18368,22.28041,Causeway Bay,4
31845112,"Cozy room in Trinitat Vella, 15 min center BCN",Apartment,Private room,Real Bed,1,1125,2,1.0,2.0,131,25.0,0.0,1.0,6,100,"TV, Wifi, Kitchen, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Cleaning before checkout",238660455,Monica,Spain,2.1894,41.45179,La Trinitat Vella,1
31850676,Estúdio em Botafogo,Apartment,Entire home/apt,Real Bed,4,1125,4,1.0,2.0,10,466.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Elevator, Essentials, Hangers, Hair dryer, Iron, Hot water, Host greets you",238702369,Lucas Guilherme,Brazil,-43.18612140980205,-22.956530256713208,Not Available,1
31860292,Sessiz ve güvenli bir ev,Serviced apartment,Shared room,Real Bed,1,6,2,1.0,2.0,179,58.0,0.0,1.0,0,95,"TV, Wifi, Kitchen, Smoking allowed, Heating, Family/kid friendly, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water",18198654,Yunus,Turkey,29.08142,41.00681,Not Available,2
31861001,Logement impeccable et tranquille,Condominium,Entire home/apt,Real Bed,5,10,4,2.0,2.0,20,66.0,0.0,1.0,0,95,"Wifi, Air conditioning, Kitchen, Free parking on premises, Heating, Washer, Dryer, Smoke detector, Essentials, Hangers, Hair dryer, Private entrance",39249503,Normand,Canada,-73.62825,45.54149,Villeray,2
31864910,Beautiful house with terrace & Wifi,House,Entire home/apt,Real Bed,2,1125,6,2.0,3.0,365,67.0,0.0,1.0,0,95,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Free street parking, Washer, Essentials, Iron, Private living room, Crib, Game console, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill",137500257,Loic,Portugal,-8.53061,41.22317,Nossa Senhora de Fátima,324
31866944,[Cozy 天空之城] 2mins near Tsim Sha Tsui Station,Apartment,Entire home/apt,Real Bed,2,1125,3,0.0,2.0,150,879.0,0.0,1.0,8,93,"Wifi, Air conditioning, Elevator, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Smart lock, Private entrance, Hot water",238269568,Life,Hong Kong,114.174,22.29892,Tsim Sha Tsui,4
31867873,Quiet & Cozy,Bed and breakfast,Private room,Real Bed,2,30,2,1.0,1.0,77,18.0,5.0,1.0,2,100,"Wifi, Breakfast, Elevator, Heating, Essentials, Shampoo, Hangers",97691587,Rima,Spain,2.19256,41.43924,Sant Andreu de Palomar,2
31869859,"Center of Kadikoy, Moda",Apartment,Entire home/apt,Real Bed,2,9,3,1.0,2.0,56,179.0,89.0,2.0,0,95,"TV, Wifi, Kitchen, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Host greets you",238862260,Aras A.,Turkey,29.02917,40.98537,Not Available,1
31876931,Ev,Apartment,Private room,Real Bed,1,1125,2,2.0,2.0,365,90.0,0.0,1.0,0,95,"Wifi, Kitchen, Free parking on premises, Smoking allowed, Heating, Suitable for events, Washer, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Hot water",237983318,Levent,Turkey,29.06524,40.98906,Not Available,1
31879987,Private & comfy bedroom - Best Sunrise views,Apartment,Private room,Real Bed,10,56,1,1.0,1.0,16,23.0,7.0,1.0,0,95,"Wifi, Kitchen, Free street parking, Hot tub, Heating, Suitable for events, Washer, Dryer, Smoke detector, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bathtub, Hot water, Bed linens, Ethernet connection, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed, Cleaning before checkout, Step-free access, Wide doorway, Step-free access, Host greets you",158835105,Ad,Canada,-73.5621,45.53121,Ville-Marie,1
31886158,Apartamento prox praia leblon,Condominium,Entire home/apt,Real Bed,2,1125,8,3.0,3.0,360,1999.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Pets allowed, Gym, Elevator, Heating, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, Private entrance",235730217,Marcelo Da Silva,Brazil,-43.23146921874229,-22.985403065027803,Not Available,1
31890994,Espaço de paz e alegria,Apartment,Private room,Real Bed,1,14,1,1.0,1.0,365,78.0,0.0,1.0,0,95,"Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Elevator, Washer, Hangers, Hair dryer, Iron, Laptop friendly workspace",19137544,Luisa,Brazil,-43.348444898536584,-23.001253115170975,Barra da Tijuca,1
31900517,"Ótimo quarto,  wifi, melhor local do Recreio",Apartment,Private room,Real Bed,3,365,2,1.0,2.0,356,45.0,20.0,1.0,0,95,"Wifi, Kitchen, Free parking on premises, Smoking allowed, Elevator, Free street parking, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Laptop friendly workspace, Private living room, Private entrance, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Paid parking on premises",84493645,Fabio,Brazil,-43.45692219929574,-23.014966906587578,Recreio dos Bandeirantes,40
31901908,Apt Rio Centro-   HINODE/ROCK IN RIO,Apartment,Private room,Real Bed,1,6,1,1.0,1.0,365,90.0,50.0,1.0,0,95,"Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Washer, Essentials, Iron, Laptop friendly workspace, Hot water",239146622,Amanda,Brazil,-43.41459583605654,-22.97258551817903,Not Available,2
